sentiment,text
0,eaj eh bildu elkarrekinahal dugu eta pseee kanpainako azkeneko egunak aprobetxatzen ari dira
1,eaj erradikalekin akordioak lortzeko prest ikusten du laura garridokn ren elkarrizketan
-1,eaj eta dira herritarren interesak inork baino hobeto defendituko dituztenek
0,eaj eta elkarrekin podemosi herri akordioa eskaintzen diegu justizia soziala demokrazia
-1,eaj eta podemosi herri akordioa eskaintzen diegu justizia soziala demokrazia bakea oinarrin n
0,eaj eta pp etxebizitza eskubidearen aurka egon ziren etxebizitza legearen aurka bozkatu zutenean
1,eaj igoko bada pentsatzekoa da ehbildu ere igoko dela ala ez
0,eaj ikusi kanpaina amaierako mitina zuzeneann
1,eaj lehen indarra litzateke azken inkesten arabera
1,eaj on fire
1,eaj penelope bada nor izango da troiako zaldia eta ulises nxdd ai amanpuntu honetan utzi dut gure euskal odisea face_with_tongue
1,eaj pnv nafarroa 100 urte abertzale via
0,eaj pnvren hauteskunde ekitaldien laburpena irailak 11 via
1,eaj pnvren hauteskunde ekitaldien laburpena irailak 12 via
1,eaj pnvren hauteskunde ekitaldien laburpena irailak 14 arrasate via
1,eaj pnvren hauteskunde ekitaldien laburpena irailak 17 tolosan via
-1,eaj pnvren hauteskunde ekitaldien laburpena irailak 17 via
1,eaj pnvren hauteskunde ekitaldien laburpena irailak 19 basauri via
1,eaj pnvren hauteskunde ekitaldien laburpena irailak 21 barakaldo via
1,eaj pozik agertu da euskotrenek maiztasuna 15 minutura areagotzeagatik
0,eaj pozik agertu da euskotrenek maiztasuna 15 minutura areagotzeagatik” gaurtik aur
0,eaj saiatu da esaten guk bagenekiela zer gertatuko zen eta erabili dugula jakinda 
0,eajaren eta ehbilduen arteko bategitea beharrezkoa da abertzaleak izan daitezen
0,eajhvkh real help him
1,eajk argi du gazteak ez zaretela etorkizu a bakarrik oraina ere bazarete
0,eajk berdintasun alorrean dituen proposamenak aletu ditu gaur k
0,eajk contexto hau podemosek 2garren postu kenduko diola bilduri esan du contexto ez dago bilduk listatan dauzkanak aurrenetan izango dira
-1,eajk eh bilduk pseeek eta ppk erantzun digute zer diote
-1,eajk erabiltzen dituen hitzak eztute erran nahi haundirik elkarbizitza etorkizuna elelele 12
-1,eajk ez daki xuxen zer nahi duen euskal novlangue ematen dute gauzak ez errateko alderi horren lema da beho hor
0,eajk ez du jarraituko 2016ko aurrekontu partehartzaileetan 
1,eajk ez zuen etxebizitza legea onartu eta k ez zuen ezer egin legea madrileko erasoetaz babesteko
0,eajk irabaziko lituzke hauteskundeak azken inkestaren arabera ere bidez
-1,eajk irabaziko lituzke hauteskundeak azken inkestaren arabera ere eitb focusek dio 28 legebiltzarkid
-1,eajk irabaziko luke eh bildu bigarren elkarrekin podemos hirugarren pse behera ta pp erabakigarria via
1,eajk iragarri duen haurtxotxekea delaeta hainbat gogoeta
1,eajk pertsona jartzen du bere eskubide guztiekin bere ekintza politikoaren ardatzean
0,eajpnv
0,eajpnv andoni ortuzar urkullu eta eajpnv dira etorkizuna bermatzen duen aukera bakarra
-1,eajpnv hautagaitza
-1,eajpnv os desea que paséis un feliz día del sucesongora karrantza ngora sucesoko jaiak
-1,eajpnv pertsonen bizi proiektua eraldatuko duten onurak lortzeko lanean dabil
0,eajpnv plentzianurkullurekin gure etorkizuna esku onenetan ndagoneuskadi gure herria da eta gure etorkizuna
-1,eajpnv turismo bideseinaleen plan berria proposatzen du barneturismoa sustatzeko
-1,eajpnv txartela
0,eajpnv urkulluk eta andoni ortuzarrek eskatzen dute madriletik iristen zaigun zaratari kasurik ez
-1,eajpnvk beti akordioaren alde olatz matinez ozak gure auzoko hautagaiak argi azaltzen du
0,eajpnvk hitzeman du euskal hiritarren dirua arduraz eta eraginkortasunez kud
0,eajpnvk hitzeman du euskal hiritarren dirua arduraz eta eraginkortasunez kudeatzen jarraituko
1,eajpnvk hitzeman du euskal hiritarren dirua arduraz eta eraginkortasunez kudeatzen jarraituko duela eajpnv
0,eajpnvk lan egingo du 20000 gaztek beren lehen lan esperientzia izan dezaten via
0,eajpnvko gobernua aberria elkartzeko gai da gure hautagaiak olatz martinez ozak azaltzen digu
-1,eajpnvko gobernua aberria elkartzeko gai da gure hautagaiak olatz martinez ozak azaltzen digu
0,eajpnvren arabako hautagaiak
0,eajpnvren banaketa amaituta reparto finalizado
0,eajpnvren gipuzko hautagaiak
0,eajpnvren gipuzkoako hautagaitzaren aurkezpena via
0,eajren ereduak bi ardatz ditu eta suspertzea biak ala biak
0,ean gai izanen zireztenez gobernatzeko rekin
0,easotik altzara 12 minututan eskerrik asko
0,ederki
0,ederki pserinboto pare baten truke hemen zatiketa bultzatzen ari zaretenn
0,ederra izan da ekitaldia nez bazara egon hemen duzu osorikneta egon bazara gozatu berriz
0,ederra ta politxe izan da gaur eguerdixan jentez betetako mosaiko erraldoi ondarruko itsasaurrin
1,ederra zuen berotasuna n
1,ederto
0,ederto ari da i25debatea n nabarmena da euskadi ezagutzen eta maitatzen duela konfidantza osoa berarengan
0,ederto ibili da gure hautagaia hoberena kamera aurrean emakume bat lehendakaritzan
0,edo beste kalitatezko adibideetan
0,edo eta jateko gauzetan biak ados jarriko balira gehiengo abdolutoa aurrera egiteko
0,edo ez
1,edo inda dago telebistako
0,edo ps konformatzen da españan psoeren ta 78ko erregimenaren indar auxiliarra izatearekin
-1,edonola ere gauza batean ados gaude ez gaudela ados asteburu on
0,edozein toki aproposa izan daiteke ren alde bozka eskatzeko
-1,edozein zalantza izanez gero jarri gurekin harremanetan tolosaeus
-1,ee check_mark_button n check_mark_button n check_mark_button n check_mark_button n
0,efectivamente es buena
-1,efectivamente urkullu alias autocomplaciente jauna
0,egia da bere lehenengo debatea dela baina maila oso eskasa erakusten ari da
0,egia da espainia eta euskadi gorantz doazela espainia turismoan oinarrituta gu industrian oinarrituta
0,egia da k ezker abertzaleari buruz hitz egin du ez ri buruz gauza da desberdintasuna semantika baino ez dela
-1,egia dan arren ez dot uste nik sakondu egin behar dala gai honetan inundik inora eta ez naz podemosekoa
1,egia esan ren lehen mezua renaren antzekoa da zailak azken 4 urteak baina bide beretik jarraitu behar
1,egia gauza da baskuentzea de baserritarras delako eta ez da komeni gentedebien kutsatzea
0,egia izatekotan pnvren estrategia hoberena delakoaren proba da gutxinaka gauzak aldatu ahal direla erakutziz
0,egiako gazteok
1,egian pnv podemos eta ppko ordezkariekin k metro pasanteaz antolatutako mahai inguruan
0,egiazko aurpegia noiz eskatuko duzu barkamena etako biktimei
0,egibar pena ematen n erabat galduta eta gero zer” galderaren aitzinean antzeko parezido
1,egibarrek akordeoia jograbatzen duguk kalean eta herritarrekin kantatzen eta dantzatzen dugu
0,egibarrek dio psek ez duela bermatzen herri honek behar duen ibilbidea eta ortuzarrek berriz geometria aldakorra
0,egin dezagun bidea
1,egin dezagun legebiltzarrean bidea eta adostu dezagun autogobernutzat nahi duguna
0,egin euskaraz ergatiboa erabiltzen ez badaki ere euskara ulertzen du
0,egin herri iruran barrikotea girotuta
1,egin irri galduko dugu ta ez bait dut ezer ere ez irabazi nahi freedom and peace we just need to be animals human rights
0,egin irri irabaztera goaz
1,egin zeure kartela ta animatu zure ingurukoak rekin bat egiten
1,egin zure ekarpena den honi n herritarrongan baitago indarra gora irudimena
0,egina
0,egiten diren zeremoniak kaltetuak direnenak eguneroko presentzia gauzatzeko tokirenbat jarriko
0,egizu ahalduna igande honetan ezinbestekoa zara hauteskundea garbia izan dadin
0,egongo al da gero sareetan ikusentzuteko modurik
0,egongo da bihar gasteizen rekin
0,egongo ote dira aurtengoan igande gauean independentzia oihuak pnvren egoitzan
1,egonkortasunaren alderdia omen dira noren egonkortasunan bozkatu ehbildu
0,egotea galarazi digute baina bikaina da
-1,eguaztenean gazteekin solasaldian arituko dira leioako unibertsitateannanimo irabaztera goaz eta
1,egun euskaldunok ezin dugu euskara askatasunean bizi errealitate ukaezinannnn
1,egun ni ko militante independentista banintz nahiko lotsa sentituko nuke ordezkarien azken adierazpenekin
1,egun on arnaldo
0,egun on bos días neska polita cambiemos la historia el face_blowing_a_kiss face_blowing_a_kiss face_blowing_a_kiss
1,egun on dana ondo egun batzu barruan hauteskundeak egongo dira lo pilláis
1,egun on kanpainako azken eguna ondo hasteko elkarrizketa ri saioan 810
0,egun on kanpainako azken eguna ondo hasteko elkarrizketa ri saioan 810ean
1,egun on voy hacia donosti para escuchar a y
0,egun programak ezin dira euskaraz kontsultatu gero ez dezatela euskara eskubide gisa aldarrikatu
-1,eguna en las campas
0,eguna joan zaigu rekin
0,eguna ongi hasteko hemen duzue amagoia mujikak n idatzitako artikulu ederra ezpain gorr
1,eguna ospatzen twittercoml5t5dinvuc eguna ospatzen
1,egunak pasa erantzunik ez noizko
1,egunari agurra emateko hasi dugun bezala zorionak ekipo jende piloa ekarpen haundia egiten kanpaia
0,egunean
-1,egunean kook
-1,eguneraketa kontseiluaren erantzuna pseeeren euskarari buruzko bideoari
0,egunerokoan gure duintasuna borrokatu behar dugun bitartean rentzat ez jakitea eskubide
-1,egunkariek besteak beste argi erakusten dute nora garamatzan hedabide elebidunak egiteak
0,egunon
-1,egunon barakaldo herriko plazan egongo naiz 12tan eta ekin batera
-1,egunon barakaldo herriko plazan egongo naiz 12tan eta ekin batera
1,egunon euskal herr euskadi
1,egunon euskal herria egin irri egin herri grinning_face_with_smiling_eyes bozkatu
0,egunon euskal herria good morning
-1,egunon euskal herria nbonjour
-1,egunon euskal herria nsalam aleikum
1,egunon euskal herriandobar dan
-1,egunon euskal herriangod morgon
1,egunon euskal herrianguten morgen
0,egunon nnpostuari dagokion euskara gaitasunik ez dute jaurlaritzako langileen 45ek via
-1,egunon wapo
1,egurreee
1,egutegia begiratu behar izan dut bai 2016a da lotsagabekeria sinistu ezinda
1,eh askea izango badafeminista izango daa zelako ekipoak ordezkatzen gaituen
1,eh be gaur ehko politikari batzuk maila erakutsi dute
1,eh biilduren programa beneteko apustu politikoa da herritarrok ahalduntzen gaituelakozure programa teknokrata grisen txostena da
1,eh bildu – irailak 25 – spot euskaraz
0,eh bildu – irailak 25 – spot euskaraz spot en castellano
1,eh bildu ardura historikoarekin jokatzen ari da akordio irmo eta zabalak burujabetzaren arloan eta
1,eh bildu ardura historikoarekin jokatzen ari da akordio irmo eta zabalak burujabetzaren arloan eta arlo sozialean
0,eh bildu basaurik eraikin publikoetan hileta zibilak ospatu ahal izateko ordenantza eskatu du
0,eh bildu bozkatzeko eskatu duten ibarretxeren garaiko jaurlaritzako eako sailburu eta kargudun ohien
1,eh bildu bozkatzeko eskatu duten ibarretxeren garaiko jaurlaritzako eako sailburu eta kargudun ohien zerrenda 
1,eh bildu diadaren bidetik eaj gure orriaz eta ahal dugu legearekin bat ramon sola
1,eh bildu dulantzitik aiadtiren aurkako margoketat errefuxatu nahi ditugu hala nola geure zinegotziei zuzenean
-1,eh bildu esan du ene bada sad_but_relieved_face
-1,eh bildu euskal herriko plazak leporaino betetzen ilusioa berreskuratzen
0,eh bildu expresa su rechazo a la planta de asfalto eh bilduren adierazpena
1,eh bildu gipuzkoa on twitter
-1,eh bildu ilusioaren ahotsa
1,eh bildu irailak 25 spot euskaraz youtube
0,eh bildu jendeak gogoz jaso du akordio nazionalerako gure eskaintza
0,eh bildu kontxako estropadetan arraun egin dezagun egiteko
-1,eh bildu maddalen iriarte
0,eh bildu oñatin ekitaldia prestatzen
1,eh bildu propone soterrar el tren en zabalgana
0,eh bildu propone soterrar el tren en zabalgana
0,eh bildu solasaldiak euskararen inguruan
0,eh bildugoierrin egindako galdeketak ariketa demokratiko eredugarriak izan dira
1,eh bilduk 3000 lanpostu sortuko ditu osakidetzan osasun arreta publikoaren kali via
0,eh bilduk babesa eman dio k abian jarri duen kanpainari
1,eh bilduk baiezko bozka eskatzen du kolonbiako erreferendumean
0,eh bilduk bat egiten du bardeetan eginen diren ariketa militarren kontrako protestarekin
-1,eh bilduk ez dauka soilik gazteentzako proposamenak gazte proiektua dauka horregaitik gazteok argi dugu
0,eh bilduk gaurko etb1ko hauteskunde eztabaidarako maddalen iriarte aukeratu du eta etb2rako miren larrion otegi lehendakarigaia
0,eh bilduk lan egiten duenean badu filosofia argi bat sektoreko eragileak aintzat hartu eta elkarrekin lan egitea
0,eh bilduk lomce eta honen araberako errebalidak ez aplikatzeko konpromisoa hartzen du
0,eh bilduk ordezkaritza bidaliko du diadara
0,eh bilduk proposamen bat jarri du mahai gainean eta batzuek ezezkoa eman diote zergatik gaur berriz eskua luzatuko dugu
1,eh bilduk trenaren lehen fasea gasteizen berehala lurperatzeko plana aurkeztu du via
-1,eh bilduko hautagaiak podemizatuta sonríen tuitean hablan a la gente miren larrion la sorpresa de la camapañan
0,eh bilduko ordezkaritza diada bezperako ekitaldi instituzionalean
-1,eh bilduko ordezkaritza katalunian dago egunean parte hartzen
0,eh bildun argi dugu etxegabetzeekin bukatzea ezinbestekoa da horretarako ere burujabetza ezinbestekoa izango dugu
-1,eh bilduren ekitaldi politikoa izango da datorren asteazkenean herriko plazan
0,eh bilduren indarra herrietan herritarretan militantzian dagoelako goazen osatzera
-1,eh bilduren mezua munduan zehar barreiatuta dagoen euskal diasporari vía
1,eh bilduren programa euskararekiko
0,eh del entorno
-1,eh postuari dagokion euskara gaitasunik ez dute jaurlaritzako langileen 45ek vía
1,eharen etorkizunak emakume aurpegia du eta ko eta dira
-1,ehbildu autonomistekin osaturiko taldea da ez du praktika independentistarik eta praktikak erakusten du zer garen
-1,ehbildu bizkaian erakusten ari den indarra kontuan hartzekoa da baita ere gune ustez zailagoenetan ezkerraldea getxo etab
0,ehbildu eginherri aquiyahora votaehbildu
0,ehbildu ekitaldia bilgune inaugurazioa oreretaerrenterian bidez
1,ehbildu ekonomia eraldatzeko burujabetza ezinbestekoa da bideoa
1,ehbildu getaria kanpaina amaiera
1,ehbildu getarian130 pertsonetik gora kanpaina amaierako erromerian
0,ehbildu miribillan
0,ehbildu ondarroa11 herritxar 11 errezoi i25in nire botu eh bildu eh bildu bidez
0,ehbildu otegirekinegin herri eginherri empezamos el mitting con un cuentro muy ilustre de
0,ehbilduk hortxen ditu 780000 euskal hiztun txikitatik eskolatik euskaltegitikhorietatik erdia eskuratu beharko lukebuenismo ezlepora
0,ehbilduren egitasmo politikoa osorik programa político completo de ehbildu
1,ehbilduren ekitaldi nagusia
0,ehko mendebaldean ren kanpainan k sarean jarritako argazkian ikusten den bandera gorri ederra
0,ehn 130 hizkuntza hitz egiten dira euskal herri euskalduna ezin dugu sortu bakarrik euskaldunen artean
1,ehtiene k hacer su caminosois ejemplonmila esker
0,ehtik suitzara nekaneren askatasuna aldarrikatzera doazenak autobusera igo aurretik aldeko bozka eskatzen
1,ehun gazteria adi eta entzuten geroa ezezikoraina ere badelako
1,ehun lan egiten dut departamentuko bilera batean zein hizkuntzatan hitzegin behar dut irakasle bat elebakarra bada
0,ehundaka gazte eta ren hitzak entzuten n
1,ehundaka gaztek unibertsitateko aretoa txiki utzi dute rekin solasteko ta kalera herri honen inda
0,ei eta etxean bizi den etorkinari ez diozue hauteskunde propagandarik bidali ezin da duzue bere ahotsa entzun
0,ei ta zuk ze abesti dantzatuko duzu iraultza honetan bidali zuen proposamenak
0,eibar eta inguruetatik zoazten ikasleak aukera ona duzue zuzenean eta kin hitzegiteko
0,ein
1,eitb batzoki pero ahí metéis el hocico para pillar poltronas qué asquito dais bildu español Spain
0,eitbko aurkezlearen jarrera eh bilduko hautagaiarekiko lotsagarria izan da aupa oztopoen gainetik bikain
0,ejecuta de vergüenza
1,ejmplo d manipulación y como no la firma dl berriz ere euskaldunon euskeraz aritzeko eskubidea mesprezatuz
1,ejra euskeraz deitu ta no te entiendoo me hablas en castellanoo llamatarde non daude gure eskubideak
0,ek asmatuz gero a ze zartakoa hartu behar duen eh bilduk
1,ek bere eta eajpnvren gain hartu ditu k gasteizekin hartu dituen konpromisoak
1,ek egin omen du apostua eskuma eta espainolismoaren bozken alde hau da ciudadanos eta ppren espazioa
0,ek hitzeman du 50 igoko dituela euskal familiei zuzendutako laguntzak
0,ek jaso zituen zorra eta defizita eta orain esan egiten digute errentatik bizi garela
1,ek ri z era berean egiten dituen planteamenduak parlamentuan aurkeztuak dituela k
0,ekiko laguntzaileak kanpaina aurrera ateratzen diran
1,ekin borrokan tinko y despiden a quienes luchan por sus derechos
0,ekina lana patxada hori da jendearekin batera herri honen etorkizuna idatziko dugu
0,ekintzailetza kolektiboa edo kooperatibismoa ezezaguna da rentzat ezta
0,ekipazo noriak ardatza utzi ta aurrera biraka jarri dezutelakoan nago piano piano baina biraka ehxit grinning_face_with_smiling_eyes
1,ekitaldi amaitu ondoren arnaldo ta miren euskal presoen aldeko kontzentrara joan dira
